subject,dataset,latent_dimension,component,validity_label,sctm_n_trials,sctm_status,sctm_differential_norm,sctm_common_state_norm,sctm_differential_partial_r2,sctm_permutation_p,sctm_null_differential_norm_mean,cross_low_to_high_within_auc,cross_low_to_high_cross_auc,cross_high_to_low_within_auc,cross_high_to_low_cross_auc,cross_status,cross_cross_state_gap
C87,C,3,2,fixed_dimension_sensitivity_ablation,238,ok,0.48237574659915466,0.3530418798744834,0.007179157287293569,0.06374501992031872,0.4511431671132418,0.6868421052631579,0.7658823529411766,0.7529411764705882,0.7052631578947368,ok,-0.01568111455108362
A4,A,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.4792764575770917,1.5212386097895716,0.002080307552989824,0.05976095617529881,0.4533317177390152,0.4705882352941177,0.5963963963963963,0.5837837837837837,0.7470588235294117,ok,-0.14454160042395328
A8,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.5025803907447356,2.151391784384981,0.007136612820488941,0.9641434262948207,0.517650343907983,0.6815789473684211,0.4911616161616162,0.5656565656565656,0.6144736842105263,ok,0.07080010632642211
A12,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.829615560380356,1.235041850931877,0.005755696635064922,0.7250996015936255,0.8390685810095031,0.5349206349206349,0.5780051150895141,0.5,0.626984126984127,ok,-0.0850343035765031
A16,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.3029090191820699,2.4322306834125547,0.002084155899784945,0.00398406374501992,0.20262274011156417,0.45217391304347826,0.5230524642289348,0.5723370429252782,0.558695652173913,ok,-0.02861858021704569
A20,A,3,2,fixed_dimension_sensitivity_ablation,237,ok,0.506699280495551,1.3452136120888285,0.0044804604941444115,0.06772908366533864,0.4953076246553458,0.7660130718954248,0.7746031746031746,0.8492063492063493,0.8483660130718954,ok,-0.0038748832866479788
A40,A,3,2,fixed_dimension_sensitivity_ablation,232,ok,0.4950928000143807,1.0509664622747965,0.0024221882393596905,0.6175298804780877,0.49878432911286463,0.4902777777777778,0.5080645161290323,0.7486559139784946,0.6111111111111112,ok,0.05987903225806451
A44,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.08796126003867227,0.27703294169354203,0.009333592179244232,0.027888446215139442,0.06620999424879757,0.5258985200845665,0.617117117117117,0.524024024024024,0.5618393234672304,ok,-0.06451694823787846
A48,A,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.13275999385704704,0.43684742608833144,0.0025907992846746497,0.4820717131474104,0.1335595839030608,0.6452991452991453,0.6651785714285714,0.5052083333333334,0.5817307692307692,ok,-0.048200931013430925
A52,A,3,2,fixed_dimension_sensitivity_ablation,237,ok,0.12469663612536673,0.1938585583093429,0.0023657947492853326,0.24701195219123506,0.12308669561528013,0.4141891891891892,0.37883771929824567,0.587719298245614,0.5783783783783784,ok,0.022346194879089565
A56,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.12606831925031406,0.2830283108896868,0.0037082246656456874,0.09163346613545817,0.11593386159738739,0.5576719576719577,0.5873015873015872,0.5165945165945165,0.5619047619047619,ok,-0.037469937469937487
A60,A,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.06629402773346346,0.1877059171366965,0.0019164275504136574,0.4342629482071713,0.06665022161258204,0.45579268292682923,0.46803069053708435,0.3938618925831202,0.5198170731707317,ok,-0.06909659409893329
B64,B,3,2,fixed_dimension_sensitivity_ablation,238,ok,0.39055001680658163,0.7545618996825033,0.0025259804823206666,0.06772908366533864,0.37132876714855767,0.5831202046035805,0.47603121516165,0.5027870680044593,0.5741687979539641,ok,0.017853629746212824
B68,B,3,2,fixed_dimension_sensitivity_ablation,239,ok,0.6020643873285945,1.49863614802714,0.002622506801192026,0.00398406374501992,0.4723017051034526,0.5227272727272727,0.5644490644490645,0.4573804573804574,0.6853146853146853,ok,-0.13482800982800985
B80,B,3,2,fixed_dimension_sensitivity_ablation,240,ok,0.24309437962494057,0.352881969687371,0.002960750568901327,0.035856573705179286,0.18168778158718335,0.5765765765765766,0.7282229965156795,0.5249709639953541,0.516087516087516,ok,-0.07138148601563238
A1,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.26714862988743354,0.34874197736744883,0.0032634002572357046,1.0,0.2971191076695413,0.88,0.78,0.6344444444444445,0.6266666666666667,ok,0.053888888888888875
A5,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,1.6750087242314908,2.274870478538171,0.0007391142299802977,0.3545816733067729,1.6725773531232417,0.7192691029900332,0.6790123456790123,0.5802469135802469,0.5365448504983389,ok,0.041979410196464506
A29,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,1.3188309978283053,2.5787915336337845,0.002313848236425331,0.8804780876494024,1.331063471944538,0.5571428571428572,0.4887820512820513,0.6698717948717948,0.6369047619047619,ok,0.0506639194139194
A33,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,1.4638655255868964,0.9394765177026596,0.00615043781174629,0.06374501992031872,1.4541698255921238,0.6964769647696476,0.7707317073170732,0.7621951219512195,0.5338753387533874,ok,0.07703252032520325
A37,A,3,3,fixed_dimension_sensitivity_ablation,239,ok,1.1708480130003383,1.776562094283024,0.00255618642820854,0.7689243027888446,1.1735630087089999,0.5166666666666667,0.6418485237483953,0.865211810012837,0.6961538461538462,ok,0.021938053388631085
A41,A,3,3,fixed_dimension_sensitivity_ablation,236,ok,0.9595923023582995,0.9752228596213824,0.00044047811712089047,0.6892430278884463,0.9695350618539759,0.5708556149732621,0.711484593837535,0.6904761904761905,0.6644385026737968,ok,-0.05729564553093963
A45,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.04939427881352284,0.10382523872386175,0.006706760797446143,0.9920318725099602,0.05117546760764214,0.6491596638655462,0.5033422459893049,0.49665775401069523,0.5091036414565826,ok,0.066685765215177
B69,B,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.5721419167738241,0.2319972012392112,0.00223193112420772,0.6294820717131474,0.575367567521842,0.8203463203463204,0.85752688172043,0.9260752688172043,0.9318181818181818,ok,-0.021461737187543573
B73,B,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.42365456962977877,0.9339409561204599,0.0012056194730084568,0.11952191235059761,0.39920588761947057,0.9047619047619048,0.9333333333333332,0.8731707317073172,0.888888888888889,ok,-0.02214479287650012
B77,B,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.5702175497244965,0.7321752702346985,0.005969319352574498,0.02390438247011952,0.5321850980066456,0.7022792022792023,0.5670553935860058,0.6880466472303207,0.6196581196581197,ok,0.10180616813269877
B81,B,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.5499832048671487,0.28054610119714624,0.002513485121381609,0.00796812749003984,0.4881163825688502,0.525,0.5333333333333333,0.45555555555555555,0.6720588235294117,ok,-0.11241830065359473
C85,C,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.1959561764633311,0.14934488786015485,0.006973408997170805,0.043824701195219126,0.18999318920573985,0.4575098814229248,0.5920608108108107,0.5109797297297296,0.6096837944664031,ok,-0.1166274970622797
A2,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.5099420770256707,1.816771543708169,0.007154764190104856,0.00796812749003984,0.44574168613624127,0.6353276353276354,0.3883720930232558,0.5674418604651162,0.6623931623931624,ok,0.07600212018816671
A6,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,2.1483464515186017,0.79195542312472,0.0037338478471573566,0.250996015936255,2.1443203358542315,0.49473684210526314,0.8587500000000001,0.575,0.5666666666666667,ok,-0.17783991228070184
A14,A,3,3,fixed_dimension_sensitivity_ablation,236,ok,1.544202723663782,1.53946867793231,0.0011938681628477221,0.5697211155378487,1.5462417931174348,0.7100271002710027,0.7302631578947368,0.36973684210526314,0.529810298102981,ok,-0.09015475681072599
A18,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.29909246259915323,1.8483806069897173,0.0041339093721591835,0.9960159362549801,0.32391807647046156,0.6846846846846847,0.7568027210884354,0.8741496598639457,0.8568568568568569,ok,-0.02741261669833095
A22,A,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.33420594878081544,0.2634226280716301,0.002625746295230602,0.11155378486055777,0.31528455093828517,0.5873015873015873,0.6592797783933518,0.8019390581717452,0.792517006802721,ok,-0.03127806986137016
A26,A,3,3,fixed_dimension_sensitivity_ablation,237,ok,1.1754229280670971,0.6233561347302261,0.002252173852617889,0.2589641434262948,1.1726877504326738,0.7483370288248338,0.6825806451612904,0.7135483870967742,0.688470066518847,ok,0.04541735212073528
A34,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.7091757821441498,0.8792944645867627,0.004280299405922783,0.601593625498008,0.7117777793922435,0.6390977443609023,0.6304909560723514,0.5891472868217055,0.4661654135338346,ok,0.06579433078821087
A38,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,1.5890008885917106,2.1137734419626923,0.008037580670509303,1.0,1.6767042664305314,0.620199146514936,0.6186186186186186,0.5755755755755756,0.5689900426742531,ok,0.0040830303988199645
A42,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.08150604305473916,0.14756642773803133,0.013574459018960816,1.0,0.08900082806915327,0.554112554112554,0.47831978319783197,0.6422764227642276,0.48484848484848475,ok,0.11661035441523243
A50,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.09958810952967437,0.14737624137417643,0.004884066217143879,0.398406374501992,0.0997951373394063,0.5226744186046511,0.7015873015873016,0.43333333333333335,0.5348837209302325,ok,-0.14023163528977484
A54,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.06527340773240514,0.4150589593620075,0.004605985067032803,0.22310756972111553,0.0591866401314427,0.5152173913043478,0.5531400966183575,0.4818840579710145,0.48043478260869565,ok,-0.01823671497584539
B62,B,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.6738384076861841,0.38213208618836675,0.004602002755307977,1.0,0.7044780672801336,0.7354497354497356,0.7496947496947497,0.8498168498168497,0.787037037037037,ok,0.024267399267399292
B66,B,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.386143097149546,0.7322843557194436,0.026181239348266883,0.9043824701195219,0.4023654165910018,0.5436507936507936,0.4905437352245863,0.6749408983451537,0.6805555555555556,ok,0.023746200607902723
B74,B,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.5243751325673881,0.4156866548938418,0.003395359072958626,0.00398406374501992,0.4811737844020289,0.5846560846560847,0.5777511961722488,0.7488038277511961,0.7275132275132276,ok,0.01409774436090222
B78,B,3,3,fixed_dimension_sensitivity_ablation,239,ok,1.3027808420915974,1.7380056480028439,0.007691931100322069,0.38247011952191234,1.3037193468213573,0.8281481481481481,0.7960372960372961,0.6713286713286712,0.5748148148148149,ok,0.06431235431235416
C82,C,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.9291094635843955,0.28680796577612155,0.0009229779699528873,0.9681274900398407,0.9468371603924729,0.569377990430622,0.34298780487804875,0.5625,0.6614832535885168,ok,0.06370346598202822
A3,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.34168321767701565,1.3246844390476518,0.0033027382182335696,0.5776892430278885,0.3507349888675308,0.7606019151846785,0.6764346764346765,0.8241758241758241,0.9548563611491108,ok,-0.023256649111642325
A15,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,1.229367000560496,0.3177663359349773,0.0031939914296584826,0.23107569721115537,1.224966319182515,0.6184419713831478,0.7103174603174603,0.7410714285714286,0.7201907790143084,ok,-0.035497419688596155
A19,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.8678262776144774,2.0248071428933416,0.008680707105488628,0.2350597609561753,0.8658172326125172,0.9523809523809523,0.9171511627906976,0.8604651162790697,0.9335839598997494,ok,-0.018944527015212487
A23,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.15801494891936957,0.8874991603294554,0.004712753876450648,0.9840637450199203,0.18358604765418607,0.7083926031294452,0.6866866866866868,0.6466466466466466,0.6486486486486486,ok,0.009851957220378238
A27,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,1.429710418831672,0.6749167341637302,0.005365175434101199,0.7768924302788844,1.4323084728813291,0.5,0.5581395348837209,0.49302325581395345,0.41558441558441556,ok,0.009649652672908487
A31,A,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.7753759182355108,1.56771900420141,0.004695921699287897,0.02390438247011952,0.7543295578191362,0.48829431438127086,0.5891891891891892,0.6243243243243244,0.5005574136008919,ok,0.011436017957757089
A35,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,1.37778461507253,2.139806151052519,0.0015015971149825447,0.350597609561753,1.3762518730653168,0.7536382536382537,0.7635327635327636,0.9245014245014245,0.9085239085239085,ok,0.003041503041503024
A43,A,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.15311248061143728,0.18888819870462453,0.005588961706254891,0.12749003984063745,0.14668917110450735,0.6046511627906976,0.5282051282051283,0.6141025641025641,0.585499316005472,ok,0.052524641341330724
A51,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.05018757764378682,0.12848328911512882,0.004686803262419326,0.9840637450199203,0.060680831455110565,0.5372807017543859,0.5024154589371981,0.49516908212560384,0.45687134502923976,ok,0.03658148995677596
A55,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.08314532082911383,0.2643347566986144,0.005195615041879931,1.0,0.09600134294489863,0.6175030599755202,0.6194331983805668,0.5519568151147098,0.6988984088127295,ok,-0.07443586605153307
B63,B,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.5427562703922294,0.7805689307526479,0.0073787100821175455,0.44621513944223107,0.546291617675303,0.6263888888888889,0.5740514075887393,0.6230110159118727,0.7236111111111111,ok,-0.024131306949544407
B67,B,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.40043871006270265,0.33017912313438874,0.005309268390395028,0.952191235059761,0.4270315696181042,0.6751336898395722,0.6960526315789475,0.625,0.6270053475935828,ok,-0.011462144666479046
B79,B,3,3,fixed_dimension_sensitivity_ablation,237,ok,0.8778771633158748,1.6513740156203516,0.002599378573495126,0.7768924302788844,0.8911001619153192,0.9004524886877828,0.832752613240418,0.859465737514518,0.8687782805429863,ok,0.029193666209448244
C83,C,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.09279982945244102,0.12897790268381848,0.002206974084122626,1.0,0.09795853782047204,0.542490118577075,0.6145833333333334,0.5746527777777778,0.6640316205533596,ok,-0.08073602876592012
C87,C,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.5398071545722346,0.32361869552935496,0.003224891796850704,0.00398406374501992,0.4473181288784122,0.8571428571428572,0.8168642951251647,0.6996047430830039,0.7990708478513356,ok,-0.0295937713753196
A4,A,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.48519933489746414,1.5015835988155999,0.006342144509133174,0.11952191235059761,0.46539163427144087,0.6775,0.6471631205673758,0.624113475177305,0.55,ok,0.052225177304964565
A8,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.5512667072558718,2.1121740667471323,0.002512957123472659,0.01593625498007968,0.5155431923236159,0.4217948717948718,0.6098191214470284,0.6873385012919896,0.46153846153846156,ok,0.018887895050685694
A12,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.8661455709768874,0.8408447791763664,0.003042685092119468,0.9880478087649402,0.9388398918857604,0.538211382113821,0.6520650813516896,0.5181476846057572,0.5658536585365853,ok,-0.08077983658434834
A16,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.21182654917247493,2.4325267080543047,0.0030912188131290153,0.3665338645418327,0.21100473465001593,0.47840531561461797,0.5282608695652173,0.5239130434782608,0.5116279069767442,ok,-0.01878520872454137
A20,A,3,3,fixed_dimension_sensitivity_ablation,237,ok,0.5290735078164323,1.3513589734205893,0.005327647542425318,0.035856573705179286,0.5042140892947629,0.7674074074074073,0.7338935574229691,0.9019607843137255,0.731851851851852,ok,0.10181139122315586
A40,A,3,3,fixed_dimension_sensitivity_ablation,232,ok,0.5076027692948354,1.0451449629952878,0.004019417218214083,0.10756972111553785,0.498294362115572,0.6292270531400966,0.6014705882352942,0.4073529411764706,0.6316425120772947,ok,-0.09826655299801085
A44,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.055287009265425936,0.24216922783541908,0.004137314143858983,1.0,0.06693049168493403,0.5987012987012986,0.6401234567901235,0.6438271604938272,0.5077922077922078,ok,0.04730639730639724
A48,A,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.14150890504030894,0.5177109601020445,0.011784543930960845,0.18725099601593626,0.13639360453768098,0.42697881828316614,0.4979757085020242,0.7017543859649122,0.6655518394648829,ok,-0.01739717185941439
A52,A,3,3,fixed_dimension_sensitivity_ablation,237,ok,0.12026912728194274,0.2166073843597259,0.01335612038363454,0.8326693227091634,0.12590030945489697,0.5935897435897436,0.45949074074074076,0.5335648148148149,0.5692307692307692,ok,0.049216524216524254
A56,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.17836992200269128,0.2923199204866003,0.025102070766863216,0.00398406374501992,0.11723141989671794,0.5955678670360111,0.5423913043478261,0.5260869565217392,0.5914127423822715,ok,-0.006074611586173673
A60,A,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.05976384199239196,0.23178178834242824,0.0066510951716186595,0.9960159362549801,0.06932019636179243,0.37432065217391297,0.48708751793400284,0.49713055954088947,0.4381793478260869,ok,-0.02690782702264366
B64,B,3,3,fixed_dimension_sensitivity_ablation,238,ok,0.38662958190045094,0.9101476024546042,0.005893973020270837,0.06772908366533864,0.36093503321784115,0.5532467532467533,0.5120614035087719,0.3980263157894737,0.7090909090909091,ok,-0.13493962178172703
B68,B,3,3,fixed_dimension_sensitivity_ablation,239,ok,0.4945574840821182,1.4787492303610899,0.0036464403649836274,0.00398406374501992,0.4474102015044597,0.4864864864864865,0.524793388429752,0.4504132231404959,0.3052464228934817,ok,0.05342994915187438
B80,B,3,3,fixed_dimension_sensitivity_ablation,240,ok,0.16152151558207387,0.3412197967625409,0.002674183363840732,0.7290836653386454,0.17580443086742503,0.6130221130221131,0.5695121951219513,0.5317073170731708,0.4410319410319411,ok,0.06709264697069572
